filepath,filename,pid,modality,type
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-099-01-sz1.jpg,m-099-01-sz1.jpg,m-099,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-100-01-sz1.jpg,m-100-01-sz1.jpg,m-100,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-101-01-sz1.jpg,m-101-01-sz1.jpg,m-101,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m1-001-01-sz1.jpg,m1-001-01-sz1.jpg,m1-001,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m1-002-01-sz1.jpg,m1-002-01-sz1.jpg,m1-002,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m1-003-01-sz1.jpg,m1-003-01-sz1.jpg,m1-003,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m1-004-01-sz1.jpg,m1-004-01-sz1.jpg,m1-004,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m1-005-01-sz1.jpg,m1-005-01-sz1.jpg,m1-005,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m1-006-01-sz1.jpg,m1-006-01-sz1.jpg,m1-006,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m1-007-01-sz1.jpg,m1-007-01-sz1.jpg,m1-007,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m1-008-01-sz1.jpg,m1-008-01-sz1.jpg,m1-008,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m1-009-01-sz1.jpg,m1-009-01-sz1.jpg,m1-009,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m1-010-01-sz1.jpg,m1-010-01-sz1.jpg,m10,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m1-011-01-sz1.jpg,m1-011-01-sz1.jpg,m11,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m1-012-01-sz1.jpg,m1-012-01-sz1.jpg,m12,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m1-013-01-sz1.jpg,m1-013-01-sz1.jpg,m13,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m1-014-01-sz1.jpg,m1-014-01-sz1.jpg,m14,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m1-015-01-sz1.jpg,m1-015-01-sz1.jpg,m15,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m1-016-01-sz1.jpg,m1-016-01-sz1.jpg,m16,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m1-017-01-sz1.jpg,m1-017-01-sz1.jpg,m17,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m1-018-01-sz1.jpg,m1-018-01-sz1.jpg,m18,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m1-019-01-sz1.jpg,m1-019-01-sz1.jpg,m19,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m1-020-01-sz1.jpg,m1-020-01-sz1.jpg,m1-020,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m1-021-01-sz1.jpg,m1-021-01-sz1.jpg,m1-021,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m1-022-01-sz1.jpg,m1-022-01-sz1.jpg,m1-022,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m1-023-01-sz1.jpg,m1-023-01-sz1.jpg,m1-023,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m1-024-01-sz1.jpg,m1-024-01-sz1.jpg,m1-024,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m1-025-01-sz1.jpg,m1-025-01-sz1.jpg,m1-025,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m1-026-01-sz1.jpg,m1-026-01-sz1.jpg,m1-026,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m1-027-01-sz1.jpg,m1-027-01-sz1.jpg,m1-027,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m1-028-01-sz1.jpg,m1-028-01-sz1.jpg,m1-028,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m1-029-01-sz1.jpg,m1-029-01-sz1.jpg,m1-029,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m1-030-01-sz1.jpg,m1-030-01-sz1.jpg,m1-030,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m1-031-01-sz1.jpg,m1-031-01-sz1.jpg,m1-031,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m1-032-01-sz1.jpg,m1-032-01-sz1.jpg,m1-032,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m1-033-01-sz1.jpg,m1-033-01-sz1.jpg,m1-033,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m1-034-01-sz1.jpg,m1-034-01-sz1.jpg,m1-034,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m1-035-01-sz1.jpg,m1-035-01-sz1.jpg,m1-035,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m1-036-01-sz1.jpg,m1-036-01-sz1.jpg,m1-036,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m1-037-01-sz1.jpg,m1-037-01-sz1.jpg,m1-037,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m1-038-01-sz1.jpg,m1-038-01-sz1.jpg,m1-038,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m1-039-01-sz1.jpg,m1-039-01-sz1.jpg,m1-039,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m1-040-01-sz1.jpg,m1-040-01-sz1.jpg,m1-040,SKETCH,QUERY
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m1-041-01-sz1.jpg,m1-041-01-sz1.jpg,m1-041,SKETCH,QUERY
